id|url|date|renderedContent|hashtags|replyCount|retweetCount|likeCount
1610096174706626560|https://twitter.com/Flan_T5/status/1610096174706626560|2023-01-03 02:10:16+00:00|"Inspired by @lexfridman 
10.""Dracula"" by Bram Stoker
11.""The Picture of Dorian Gray"" by Oscar Wilde
12.""The Grapes of Wrath"" by John Steinbeck
13.""The Alchemist"" by Paulo Coelho
14.""The Count of Monte Cristo"" by Alexandre Dumas
15.""The Three Musketeers"" by Alexandre Dumas"||0|0|0
1610094675289067523|https://twitter.com/bunnnyjuice/status/1610094675289067523|2023-01-03 02:04:19+00:00|"@C_A_P_S_F_A_N Recursion- Blake Crouch
Dark Matter- Blake Crouch
The Silent Patient- Alex Michaelides 
Chaos- Tom Oneill 
The Moon is Down- Steinbeck
A Farewell to Arms- Hemingway 
The Picture of Dorian Gray- Oscar Wilde 
Cormoran Strike series by Robert Galbraith (aka JK Rowling)"||1|0|1
1610092377636478976|https://twitter.com/miumiustein/status/1610092377636478976|2023-01-03 01:55:11+00:00|"currently reading:
• the picture of dorian gray
• the secret garden
• a christmas carol
• the perks of being a wallflower"||3|0|7
1610083883076165633|https://twitter.com/ecco_fm/status/1610083883076165633|2023-01-03 01:21:26+00:00|"🎶 Now playing: Iron Mask  -  The Picture of Dorian Gray (2015) 🎶
Current listeners: `0`
👍 - 0 | 👎 - 0 | 🌟 - 0"||0|0|0
1610079833291120650|https://twitter.com/FlexEmilios/status/1610079833291120650|2023-01-03 01:05:20+00:00|@lexfridman Another worthy addition to your list is “The Picture of Dorian Gray” by Oscar Wilde 👍🏻||0|0|0
1610077705382334464|https://twitter.com/anxiousbean013/status/1610077705382334464|2023-01-03 00:56:53+00:00|"@yanweigay The picture of Dorian Gray - Oscar Wilde
The name of the wind - Patrick Rothfuss
(W/w) Backwards to Oregon - Jae"||0|0|0
1610075851982540802|https://twitter.com/flying_rodent/status/1610075851982540802|2023-01-03 00:49:31+00:00|IMO you can go quite a long way with pretending to be well-read and smart if you just read Pride &amp; Prejudice and The Picture of Dorian Gray, and you won’t be robbing yourself either.||4|0|13
1610071460902735872|https://twitter.com/doriangraydaily/status/1610071460902735872|2023-01-03 00:32:04+00:00|As he opened his eyes a faint smile passed across his lips, as though he had been lost in some delightful dream. Yet he had not dreamed at all. His night had been untroubled by any images of pleasure or pain. But youth smiles without any reason. It is one of its chiefest charms.||0|0|3
1610070934823776256|https://twitter.com/RamziAbed/status/1610070934823776256|2023-01-03 00:29:59+00:00|@fclousotxxx The Picture of Dorian Gray! 😄 https://t.co/X3MeSwSYz6||0|0|1
1610062985741094912|https://twitter.com/skinnysolace/status/1610062985741094912|2023-01-02 23:58:23+00:00|"@irrationaldoll alice in wonderland: lewis carroll
beauty and the beast: gabrielle-suzanne barbot de villeneuve
frankenstein: mary shelly
dracula: bram stoker
dr. jekyll &amp; mr. hide: robert l. stevenson
the picture of dorian gray: oscar wilde
(i haven’t read any of these but they’re in my tbr)"||0|0|0
1610049772169342978|https://twitter.com/carchifuyu/status/1610049772169342978|2023-01-02 23:05:53+00:00|@cozyzhongli no longer human has a chokehold on me, but the picture of dorian gray, 1984 and pride and prejudice are my darlings||1|0|1
1610048900265660417|https://twitter.com/love_lettrs/status/1610048900265660417|2023-01-02 23:02:25+00:00|the american classic is the picture of dorian gray btw||0|0|0
1610040374147584000|https://twitter.com/MuppetPlots/status/1610040374147584000|2023-01-02 22:28:32+00:00|Hear me out: The Picture of Dorian Gray but with Muppets. The Swedish Chef and Kermit the Frog as the leads...and it's all directed by none other than Spike Lee||0|0|0
1610026029393014786|https://twitter.com/doriangraydaily/status/1610026029393014786|2023-01-02 21:31:32+00:00|The studio was filled with the rich odour of roses, and when the light summer wind stirred amidst the trees of the garden there came through the open door the heavy scent of the lilac, or the more delicate perfume of the pink-flowering thorn.||0|1|2
